game_id,game_date,away,home,home_win,state_policy,performance_cutoff,elo_diff,elo_probability_raw,bt_logit,trend_diff,record_logit_diff,cumulative_margin_diff,recent_margin_diff,turnover_advantage_diff,rebound_advantage_diff,foul_advantage_diff,rest_advantage,home_rest_days,away_rest_days,back_to_back_advantage,games_in_4_days_advantage,games_in_6_days_advantage,home_games_before,away_games_before
0022500585,2026-01-15,ATL,POR,1,sequential_daily,2026-01-14,0.12742192972136424,0.5728282645630467,0.24132904110631478,0.09722935692207013,-0.04255961441879565,-2.4291521486643437,-2.1972293569220698,-3.089430894308943,5.90650406504065,2.8432055749128917,0.0,2.0,2.0,0.0,0.0,0.0,41.0,42.0
0022500586,2026-01-15,CHA,LAL,0,sequential_daily,2026-01-14,0.27929315403934935,0.6554530370777014,0.9566586990193358,-6.9223705553272294,0.9526583760450301,0.5513157894736842,-1.8776294446727704,2.6078947368421055,-4.427631578947368,1.2671052631578947,-1.0,2.0,3.0,0.0,-1.0,0.0,38.0,40.0
0022500587,2026-01-16,CHI,BKN,1,sequential_daily,2026-01-15,0.0818960948906647,0.5470039771244999,-0.14979349236634548,-0.9234360177654999,-0.6425553944438852,-1.602631578947368,-0.37656398223449994,0.8157894736842106,-3.35,-0.46710526315789475,0.0,2.0,2.0,0.0,1.0,-1.0,38.0,40.0
0022500588,2026-01-16,NOP,IND,1,sequential_daily,2026-01-15,0.17539017015530078,0.599612501485403,0.2328522069435912,3.348093306808102,-0.04670899796560746,-0.47589336358479883,-0.6480933068081018,0.10550198525241067,-3.7470221213840045,-2.3749290981281908,0.0,2.0,2.0,0.0,1.0,1.0,41.0,43.0
0022500589,2026-01-16,CLE,PHI,0,sequential_daily,2026-01-15,0.20804663872671766,0.617522361097884,0.32540561304850946,0.14589555401401677,0.05323145022287962,-1.3882783882783882,-1.3458955540140165,-0.989010989010989,0.36996336996337,0.7106227106227105,0.0,2.0,2.0,0.0,0.0,-1.0,39.0,42.0
0022500590,2026-01-16,LAC,TOR,0,sequential_daily,2026-01-15,0.2008198681177828,0.6135845144944752,0.6088857536078367,-3.5041637998346484,0.5740878205439569,2.8345238095238097,0.404163799834649,3.5761904761904764,1.961904761904762,-2.35,0.0,2.0,2.0,0.0,0.0,-1.0,42.0,40.0
0022500591,2026-01-16,MIN,HOU,1,sequential_daily,2026-01-15,0.06729449305289392,0.5386605021592071,0.18186682496619366,-5.903093589364222,-0.19221755975109284,0.6405648267008992,-1.996906410635778,-3.0397946084724006,10.551347881899872,1.6598202824133503,-2.0,1.0,3.0,-1.0,-1.0,-1.0,38.0,41.0
0022500592,2026-01-16,WAS,SAC,1,sequential_daily,2026-01-15,0.24057926817799,0.635052516587191,0.3751011877067718,-4.083364323021909,0.039139908337270324,0.7698561601000637,-0.016635676978092206,3.292682926829268,-1.607879924953096,2.6416510318949347,0.0,2.0,2.0,0.0,0.0,-1.0,41.0,39.0
0022500593,2026-01-17,UTA,DAL,1,sequential_daily,2026-01-16,0.26999998375622963,0.6506046194315646,0.29472984857164847,4.856924028904022,0.13815033848081726,4.69163763066202,6.243075971095978,0.5749128919860629,-0.43728222996515675,2.516840882694541,0.0,2.0,2.0,0.0,0.0,0.0,42.0,41.0
0022500594,2026-01-17,BOS,ATL,0,sequential_daily,2026-01-16,-0.09604868326944996,0.4449341982502264,-0.05243758807655041,2.1668399908358347,-0.540639886476417,-7.403488372093023,-8.466839990835835,-0.5139534883720929,-5.6,0.5116279069767442,0.0,2.0,2.0,0.0,0.0,0.0,43.0,40.0
0022500595,2026-01-17,IND,DET,1,sequential_daily,2026-01-16,0.8801668145250449,0.8835678089259565,1.504100830627247,-6.273881252256704,1.8019118406920729,13.869963369963369,12.873881252256705,0.9468864468864469,11.432234432234432,1.4871794871794872,1.0,2.0,1.0,1.0,1.0,2.0,39.0,42.0
0022500596,2026-01-17,PHX,NYK,0,sequential_daily,2026-01-16,0.08476435721205576,0.5486399761956169,0.28783639497334856,-10.516725305418266,0.08388148398070217,1.1951219512195124,-1.2832746945817346,-1.3170731707317072,2.439024390243903,1.6341463414634148,0.0,2.0,2.0,0.0,-1.0,0.0,41.0,41.0
0022500597,2026-01-17,OKC,MIA,1,sequential_daily,2026-01-16,-0.3207756174651496,0.32330748299589035,-0.4820501689480233,1.809835080470392,-1.2248443788110208,-11.795586527293844,-12.109835080470392,-4.346109175377467,1.2723577235772359,0.15040650406504064,0.0,2.0,2.0,0.0,0.0,0.0,41.0,42.0
0022500598,2026-01-17,MIN,SAS,1,sequential_daily,2026-01-16,0.24409467347255884,0.6369264503330874,0.42654407022608093,-7.648781294511201,0.14297433342480448,-0.37746806039488945,-1.3512187054887992,-0.981416957026713,1.913472706155633,1.9976771196283392,1.0,2.0,1.0,1.0,0.0,0.0,41.0,42.0
0022500599,2026-01-17,CHA,GSW,1,sequential_daily,2026-01-16,0.31673630894846494,0.6746543441583068,0.740931989064041,-4.401045702697429,0.6171010525708944,2.6207897793263646,1.401045702697429,2.9279907084785135,-8.045296167247386,-2.105691056910569,0.0,2.0,2.0,0.0,0.0,0.0,42.0,41.0
0022500600,2026-01-17,WAS,DEN,1,sequential_daily,2026-01-16,0.8063664554332047,0.8649150413016458,1.332428025577154,-7.3803195512647095,1.5198257537444129,16.666463414634144,13.58031955126471,1.9445121951219513,5.7298780487804875,6.248170731707317,2.0,3.0,1.0,1.0,1.0,0.0,41.0,40.0
0022500601,2026-01-17,LAL,POR,1,sequential_daily,2026-01-16,0.17862956630753105,0.6014018970723852,0.011627577187204086,1.5863029786680871,-0.4678082386822999,-2.135531135531136,-0.9863029786680872,-1.3644688644688645,0.1062271062271063,-1.3956043956043955,0.0,2.0,2.0,0.0,0.0,1.0,42.0,39.0
0022500602,2026-01-18,ORL,MEM,1,sequential_daily,2026-01-17,0.062003564755178785,0.5356316187312815,-0.021205450079573473,-0.5046083261059666,-0.4561088409269191,-2.765853658536585,-1.5953916738940332,-1.702439024390244,-0.3109756097560976,-0.3695121951219512,0.0,3.0,3.0,0.0,0.0,0.0,40.0,41.0
0022500603,2026-01-18,BKN,CHI,1,sequential_daily,2026-01-17,0.26108992230278316,0.6459266284195989,0.643568645625822,3.1199621762793615,0.5387961601530329,1.4071294559099434,0.08003782372063872,-0.49718574108818014,2.813633520950594,0.6053783614759225,0.0,2.0,2.0,0.0,0.0,-1.0,41.0,39.0
0022500604,2026-01-18,NOP,HOU,1,sequential_daily,2026-01-17,0.7657456367694243,0.8536092960273555,1.2902725294846729,-3.5046873727111905,1.3862943611198908,13.657342657342657,10.704687372711192,-2.2162004662004664,13.202797202797203,0.8374125874125874,0.0,2.0,2.0,0.0,-1.0,0.0,39.0,44.0
0022500605,2026-01-18,CHA,DEN,0,sequential_daily,2026-01-17,0.46840232509574037,0.7462168749782934,1.0973225229130994,-10.587242012788852,1.15284244272897,5.904761904761904,2.4872420127888533,2.2142857142857144,-6.428571428571429,0.5,0.0,1.0,1.0,0.0,1.0,-1.0,42.0,42.0
0022500606,2026-01-18,POR,SAC,0,sequential_daily,2026-01-17,-0.0960789199287342,0.44491700380816845,-0.21297735904048987,-2.8798796666113704,-0.7145510892230988,-7.812846068660022,-7.420120333388629,1.6533776301218164,-8.384274640088593,-2.9617940199335546,1.0,2.0,1.0,1.0,1.0,1.0,42.0,43.0
0022500607,2026-01-18,TOR,LAL,1,sequential_daily,2026-01-17,0.10615645800263734,0.5608061162442887,0.37687165787310956,-3.338383770437316,0.060218859993054874,-2.499418604651163,-3.2616162295626836,-2.108720930232558,1.6825581395348836,4.113372093023256,-1.0,1.0,2.0,-1.0,-1.0,-1.0,40.0,43.0
0022500014,2026-01-19,MIL,ATL,0,sequential_daily,2026-01-18,0.2526891562306804,0.641490285746632,0.4466772505931903,-0.502075590672914,0.13353139262452268,1.8187361419068735,1.402075590672914,1.9800443458980044,0.8847006651884701,0.5942350332594235,-2.0,2.0,4.0,0.0,-1.0,-1.0,44.0,41.0
0022500015,2026-01-19,OKC,CLE,0,sequential_daily,2026-01-18,-0.17410382014947628,0.4010988002482427,-0.37268386375577794,5.233533709511472,-0.9819447020955915,-10.418604651162791,-9.133533709511472,-3.8139534883720927,1.8372093023255816,-1.6046511627906979,1.0,3.0,2.0,0.0,0.0,0.0,43.0,43.0
0022500016,2026-01-19,DAL,NYK,0,sequential_daily,2026-01-18,0.4099158405793372,0.7198799304770552,0.8145537658721607,-11.06915421099171,0.6794483362017834,6.336655592469546,3.0691542109917105,1.6561461794019932,3.719269102990033,-2.762458471760797,0.0,2.0,2.0,0.0,0.0,0.0,42.0,43.0
0022500017,2026-01-19,BOS,DET,1,sequential_daily,2026-01-18,0.22200034032875465,0.6250818051442639,0.5253241535673473,-1.3422377550803342,0.430544792505188,0.49817073170731696,0.7422377550803345,-0.16158536585365857,4.34390243902439,1.576219512195122,0.0,2.0,2.0,0.0,0.0,0.0,40.0,41.0
0022500608,2026-01-19,LAC,WAS,0,sequential_daily,2026-01-18,-0.2723549187338915,0.3481637702246518,-0.24057499136387378,-4.387202267407977,-0.7114963192281419,-10.292682926829269,-11.112797732592023,-1.0975609756097562,-2.365853658536585,-4.829268292682927,-1.0,2.0,3.0,0.0,-1.0,-1.0,41.0,41.0
0022500609,2026-01-19,IND,PHI,1,sequential_daily,2026-01-18,0.6709662991597838,0.8241841718595883,1.0882524227704502,0.19500678341746003,1.1389146676921318,9.336046511627908,8.80499321658254,0.8122093023255814,4.066860465116279,1.741860465116279,1.0,3.0,2.0,0.0,1.0,1.0,40.0,43.0
0022500610,2026-01-19,PHX,BKN,0,sequential_daily,2026-01-18,-0.3357855522302123,0.3157927322405841,-0.5045851746319698,-5.952984340162391,-1.0159205728229963,-7.917857142857143,-7.647015659837609,-3.0630952380952383,-3.2738095238095237,2.103571428571428,-1.0,1.0,2.0,-1.0,-1.0,-1.0,40.0,42.0
0022500611,2026-01-19,UTA,SAS,1,sequential_daily,2026-01-18,0.7879132703870664,0.8598732170413583,1.1717173787266018,2.2912508471100126,1.238658362313826,13.380952380952381,13.708749152889988,1.9761904761904765,4.238095238095238,2.8095238095238093,0.0,2.0,2.0,0.0,0.0,1.0,42.0,42.0
0022500612,2026-01-19,MIA,GSW,1,sequential_daily,2026-01-18,0.3185564948179126,0.6755736062227137,0.3418138051924695,4.486705798866582,0.11666758657251793,1.3582502768549278,3.813294201133417,-1.6207087486157254,-0.11184939091915846,-1.9363233665559245,0.0,2.0,2.0,0.0,0.0,0.0,43.0,42.0
0022500613,2026-01-20,PHX,PHI,0,sequential_daily,2026-01-19,0.04107812720599156,0.5236288571877701,0.09926604582302956,-0.5784461823996381,-0.15188053129271933,-1.4492342597844583,-2.0215538176003625,-0.26432217810550185,-1.8377765173000569,2.766874645490641,0.0,1.0,1.0,0.0,1.0,1.0,41.0,43.0
0022500614,2026-01-20,LAC,CHI,1,sequential_daily,2026-01-19,-0.058110915035751415,0.46659848814157656,0.24293039769277683,2.3482028130820947,0.08029994240164287,-2.047619047619048,-3.6482028130820954,-0.33333333333333326,2.095238095238095,-0.8571428571428571,1.0,2.0,1.0,1.0,0.0,0.0,42.0,42.0
0022500615,2026-01-20,SAS,HOU,1,sequential_daily,2026-01-19,0.03978885665907342,0.5228882994671156,0.07720881809659741,-3.383017731898093,-0.2702903297399117,1.17093023255814,-0.21698226810190757,-1.865697674418605,8.283720930232558,-0.0587209302325582,1.0,2.0,1.0,1.0,1.0,0.0,40.0,43.0
0022500616,2026-01-20,MIN,UTA,1,sequential_daily,2026-01-19,-0.3397437287450197,0.31382679728192486,-0.41251410418276346,-4.384398489548824,-1.0443907345014702,-13.720930232558139,-14.915601510451175,-2.883720930232558,-2.046511627906977,-0.7674418604651162,-2.0,1.0,3.0,-1.0,-1.0,-1.0,43.0,43.0
0022500617,2026-01-20,LAL,DEN,0,sequential_daily,2026-01-19,0.3869867805751028,0.7091109320189954,0.41675477714933673,-6.675699759404,0.2345722471378327,5.087918321043676,3.6756997594040004,-0.3329551900170164,-1.605218377765173,-0.6783891094724901,0.0,2.0,2.0,0.0,0.0,1.0,43.0,41.0
0022500618,2026-01-20,TOR,GSW,0,sequential_daily,2026-01-19,0.34837406089065154,0.6904365328780205,0.334483086798436,2.6296611846199642,0.0,2.159090909090909,4.470338815380036,-1.7727272727272727,-1.1136363636363638,0.8409090909090909,-1.0,1.0,2.0,-1.0,-1.0,-1.0,44.0,44.0
0022500619,2026-01-20,MIA,SAC,0,sequential_daily,2026-01-19,-0.10137576932926493,0.44190695738639435,-0.27899727797281115,9.959649286326705,-0.8219800524029136,-10.906976744186046,-8.259649286326704,-1.4651162790697676,-4.511627906976744,-2.697674418604651,1.0,2.0,1.0,1.0,1.0,1.0,43.0,43.0
0022500620,2026-01-21,CLE,CHA,0,sequential_daily,2026-01-20,0.12915086757514985,0.5738021223672368,-0.14080791704623402,8.65125565027968,-0.5924056107584137,-1.8181818181818181,0.8487443497203213,-4.456131078224102,8.326109936575053,1.7357293868921775,1.0,3.0,2.0,0.0,0.0,0.0,43.0,44.0
0022500621,2026-01-21,IND,BOS,1,sequential_daily,2026-01-20,0.8680790967406335,0.8806737590998135,1.286699446069572,-1.2374834064899165,1.4039939382192916,14.942640692640694,15.037483406489915,1.538961038961039,7.04004329004329,-0.24242424242424243,0.0,2.0,2.0,0.0,0.0,1.0,42.0,44.0
0022500622,2026-01-21,BKN,NYK,1,sequential_daily,2026-01-20,0.5200145612970835,0.7680579761756388,0.9961535622776201,-6.951516409053226,1.0001722158548574,8.365853658536587,5.251516409053226,1.3800340328984684,6.301758366420874,-0.44583096993760635,0.0,2.0,2.0,0.0,1.0,1.0,43.0,41.0
0022500623,2026-01-21,ATL,MEM,0,sequential_daily,2026-01-20,0.19766168505232484,0.6118589195670073,0.2383922865711141,-0.9286836011813362,-0.015552413007484722,0.5821138211382115,2.428683601181336,-1.9696476964769647,6.130623306233062,2.3024390243902437,1.0,3.0,2.0,0.0,0.0,1.0,41.0,45.0
0022500624,2026-01-21,DET,NOP,0,sequential_daily,2026-01-20,-0.5610056663412684,0.21555450618105929,-1.014636300141367,-1.5970687342623728,-1.940795048388543,-14.57940379403794,-14.402931265737628,-1.3544715447154472,-7.824932249322493,1.2612466124661246,1.0,3.0,2.0,0.0,0.0,0.0,45.0,41.0
0022500625,2026-01-21,OKC,MIL,0,sequential_daily,2026-01-20,-0.4392466983884566,0.26670539076763017,-0.716593324656017,3.941776514180102,-1.4451348611428243,-16.66883116883117,-16.3417765141801,-6.239177489177489,-1.6796536796536796,-3.091991341991342,0.0,2.0,2.0,0.0,0.0,1.0,42.0,44.0
0022500626,2026-01-21,TOR,SAC,0,sequential_daily,2026-01-20,-0.2020616390702611,0.38573777412401217,-0.3912923849298711,2.4849558446202553,-1.0766333819493343,-11.576767676767677,-10.284955844620255,-2.0237373737373736,-4.919191919191919,-0.14747474747474754,0.0,1.0,1.0,0.0,0.0,0.0,44.0,45.0
0022500627,2026-01-22,CHA,ORL,0,sequential_daily,2026-01-21,0.18325844622200863,0.6039541187515323,0.7209145598675974,-9.703489700304191,0.630346279320915,1.0876623376623378,-1.7965102996958096,3.58008658008658,-4.455627705627705,-0.17640692640692635,3.0,4.0,1.0,1.0,1.0,2.0,42.0,44.0
0022500628,2026-01-22,HOU,PHI,1,sequential_daily,2026-01-21,0.06845813374654938,0.5393262735286987,0.009433225270130408,8.358197431220184,-0.2964157524205354,-5.247967479674797,-3.5581974312201847,3.5034843205574915,-12.40650406504065,-1.4982578397212543,0.0,2.0,2.0,0.0,-1.0,0.0,42.0,41.0
0022500629,2026-01-22,DEN,WAS,0,sequential_daily,2026-01-21,-0.36447153807347377,0.3016976685044024,-0.764782899258929,5.732020286678182,-1.4965301911408908,-15.432900432900432,-11.732020286678182,-2.1655844155844157,-3.6222943722943723,-5.796536796536796,1.0,3.0,2.0,0.0,0.0,1.0,42.0,44.0
0022500630,2026-01-22,GSW,DAL,1,sequential_daily,2026-01-21,-0.024534902090169907,0.48588033013625503,-0.13610020516929155,-1.8734379246240165,-0.4993969279423678,-5.342424242424242,-4.826562075375984,-1.5424242424242425,0.5393939393939393,2.600505050505051,1.0,3.0,2.0,0.0,1.0,1.0,44.0,45.0
0022500631,2026-01-22,CHI,MIN,0,sequential_daily,2026-01-21,0.5038711003177678,0.7613701594325288,0.6364928827455049,-0.6551340707145181,0.4286854799150044,7.207188160676533,6.255134070714517,2.4450317124735728,1.6395348837209303,-0.06976744186046512,0.0,2.0,2.0,0.0,0.0,0.0,44.0,43.0
0022500632,2026-01-22,SAS,UTA,0,sequential_daily,2026-01-21,-0.3736267147851947,0.2972751450813637,-0.5783307055582754,-0.5629806736708503,-1.1880573490200366,-13.136363636363637,-13.23701932632915,-2.1363636363636362,-3.9545454545454546,-2.7272727272727275,0.0,2.0,2.0,0.0,0.0,0.0,44.0,44.0
0022500633,2026-01-22,LAL,LAC,1,sequential_daily,2026-01-21,0.20326476094689327,0.6149184218543357,-0.14040831824101246,-2.4502698191447,-0.6021754023542185,-1.2281284606866003,0.8502698191446999,-0.9180509413067551,-4.301771871539314,-1.619047619047619,0.0,2.0,2.0,0.0,-1.0,1.0,43.0,42.0
0022500634,2026-01-22,MIA,POR,1,sequential_daily,2026-01-21,0.2002051976917062,0.6132488876653915,0.23537525951794566,12.646208741948218,-0.0769610411361286,-3.2272727272727275,-1.146208741948217,-3.1363636363636367,3.909090909090909,0.36363636363636376,2.0,4.0,2.0,0.0,2.0,1.0,44.0,44.0
0022500635,2026-01-23,HOU,DET,0,sequential_daily,2026-01-22,0.35716031748993315,0.6947438641222721,0.5503145428394682,9.468571739388445,0.5389965007326871,1.166666666666667,3.8314282606115553,3.571428571428571,-5.285714285714286,-2.4523809523809526,1.0,2.0,1.0,1.0,1.0,1.0,42.0,42.0
0022500636,2026-01-23,PHX,ATL,1,sequential_daily,2026-01-22,-0.16162299474847713,0.40802143941449504,-0.11551903759175403,-4.468591546165904,-0.5378847718799964,-4.320158102766799,-6.031408453834096,-0.17292490118577075,-3.9644268774703555,0.7905138339920947,-1.0,2.0,3.0,0.0,0.0,0.0,46.0,44.0
0022500637,2026-01-23,BOS,BKN,0,sequential_daily,2026-01-22,-0.437322535248108,0.2675727845081965,-0.6013472004305951,-4.608903793273901,-1.192026733307535,-13.454042081949058,-14.391096206726099,-2.4695459579180508,-6.0476190476190474,1.410299003322259,0.0,2.0,2.0,0.0,0.0,-1.0,42.0,43.0
0022500638,2026-01-23,SAC,CLE,1,sequential_daily,2026-01-22,0.6580500610636204,0.8198329702542927,0.9373237673621254,-6.958230910157625,1.0275711900429716,11.955555555555556,10.658230910157625,1.3555555555555556,4.511111111111111,1.2222222222222223,0.0,2.0,2.0,0.0,1.0,1.0,45.0,45.0
0022500639,2026-01-23,NOP,MEM,0,sequential_daily,2026-01-22,0.5238744925755304,0.7696375226205747,0.8189668947803928,-2.214260651947339,0.8086600676817898,6.349896480331263,6.114260651947339,-0.8188405797101449,4.29296066252588,0.05693581780538304,0.0,2.0,2.0,0.0,0.0,0.0,42.0,46.0
0022500640,2026-01-23,DEN,MIL,0,sequential_daily,2026-01-22,-0.11775051946156395,0.4326295577223758,-0.3145618851253691,2.333589409135704,-0.8581749220778789,-8.13798449612403,-6.833589409135705,-0.4635658914728682,-4.510077519379845,-4.073901808785529,1.0,2.0,1.0,1.0,1.0,1.0,43.0,45.0
0022500641,2026-01-23,IND,OKC,0,sequential_daily,2026-01-22,1.1229203994218586,0.929930338846128,1.8143479982380781,-7.406464532303506,2.2531697334306955,21.955555555555556,20.906464532303506,5.666666666666667,2.1333333333333333,2.8,0.0,2.0,2.0,0.0,0.0,0.0,45.0,45.0
0022500642,2026-01-23,TOR,POR,0,sequential_daily,2026-01-22,0.16155501292872884,0.5919407508457274,0.17252976801379877,5.545939073417379,-0.26075266057314944,-3.3806763285024157,-2.1459390734173787,-3.5995169082125607,3.5454106280193236,3.0550724637681164,-1.0,1.0,2.0,-1.0,1.0,1.0,45.0,46.0
0022500643,2026-01-24,NYK,PHI,0,sequential_daily,2026-01-23,0.24685339188331057,0.6383941186579523,0.17799195413027358,6.005276835649682,-0.1134446340577848,-2.8800211416490487,-1.5052768356496822,1.122093023255814,-4.968287526427061,1.2119450317124736,-1.0,2.0,3.0,0.0,0.0,-1.0,43.0,44.0
0022500645,2026-01-24,WAS,CHA,1,sequential_daily,2026-01-23,0.6492771507109905,0.8168299367034155,0.6263860571756923,11.435447423752429,0.5506471179526624,11.444444444444445,12.36455257624757,-0.24082687338501296,11.341602067183462,5.49405684754522,0.0,2.0,2.0,0.0,-1.0,0.0,45.0,43.0
0022500646,2026-01-24,CLE,ORL,0,sequential_daily,2026-01-23,0.006824553169218461,0.5039284477600356,0.17569959504834665,-1.3686546902363579,-0.10536051565782648,-1.7209302325581395,-2.9313453097636417,-0.4251769464105156,2.6319514661274015,1.1071789686552072,1.0,2.0,1.0,1.0,1.0,2.0,43.0,46.0
0022500647,2026-01-24,BOS,CHI,1,sequential_daily,2026-01-23,-0.19984805581734008,0.38694617099001954,-0.14117379961135162,4.718461967907381,-0.47000362924573574,-8.818181818181818,-8.318461967907382,-2.9545454545454546,-1.522727272727273,2.0454545454545454,1.0,2.0,1.0,1.0,1.0,1.0,44.0,44.0
0022500648,2026-01-24,LAL,DAL,0,sequential_daily,2026-01-23,0.11675589483614829,0.5668081985560746,-0.24918464904664656,6.148855710424174,-0.622378109671738,-1.8056847545219636,0.6511442895758259,-1.3653746770025839,-1.895607235142119,-0.42480620155038773,0.0,2.0,2.0,0.0,0.0,0.0,45.0,43.0
0022500649,2026-01-24,MIA,UTA,0,sequential_daily,2026-01-23,-0.07683102733756073,0.4558874950808758,-0.18707335434610006,3.8343940916497745,-0.6196618734325682,-9.177777777777779,-8.234394091649774,-4.022222222222222,0.3777777777777779,-2.5555555555555554,0.0,2.0,2.0,0.0,0.0,0.0,45.0,45.0
0022500644,2026-01-25,GSW,MIN,0,sequential_daily,2026-01-24,0.27432725420962073,0.6528661852070434,0.368445767710339,-2.462587820883508,0.1945247460085569,2.171014492753623,1.2625878208835082,0.40869565217391307,2.917874396135266,0.517391304347826,0.0,3.0,3.0,0.0,0.0,0.0,45.0,46.0
0022500650,2026-01-25,SAC,DET,1,sequential_daily,2026-01-24,0.8735077301588047,0.8819811033313507,1.3696290107422198,-5.4213654430109,1.7404661748405048,16.866531850353894,16.5213654430109,1.6562184024266937,10.660768452982811,1.0692618806875633,0.0,2.0,2.0,0.0,0.0,1.0,43.0,46.0
0022500653,2026-01-25,TOR,OKC,0,sequential_daily,2026-01-24,0.577449319119533,0.7907787961965198,0.8045990602379621,-4.090468537433448,0.8183810223721946,11.154024051803885,10.190468537433448,3.4990749306197966,-2.686401480111008,2.8348751156336727,0.0,2.0,2.0,0.0,0.0,1.0,46.0,47.0
0022500654,2026-01-25,NOP,SAS,0,sequential_daily,2026-01-24,0.9090896866597871,0.8902460028755427,1.429598758382173,-2.907338907572187,1.6458055566049752,12.353664302600473,10.907338907572187,-0.29598108747044916,5.149881796690307,0.8397163120567377,1.0,3.0,2.0,0.0,0.0,0.0,45.0,47.0
0022500655,2026-01-25,MIA,PHX,0,sequential_daily,2026-01-24,0.4097948699042502,0.7198237575982639,0.4386073396680028,7.613028991820816,0.2688367789731085,1.1009661835748792,2.686971008179184,-0.051690821256038744,0.6318840579710144,-3.654589371980676,1.0,2.0,1.0,1.0,1.0,1.0,45.0,46.0
0022500656,2026-01-25,BKN,LAC,1,sequential_daily,2026-01-24,0.5897157756659357,0.7954134215418641,0.7305936271659723,7.009406316295768,0.6286086594223743,5.260570824524313,6.990593683704232,-0.2642706131078225,1.6279069767441858,1.279598308668076,1.0,3.0,2.0,0.0,0.0,0.0,44.0,43.0
0022500657,2026-01-26,PHI,CHA,1,sequential_daily,2026-01-25,0.14772066566136516,0.5842243851153434,-0.1518010389555131,5.082742836198053,-0.5288441292686689,-0.6600790513833993,1.5172571638019476,-4.207509881422925,9.238142292490119,1.2895256916996047,0.0,2.0,2.0,0.0,0.0,-1.0,46.0,44.0
0022500658,2026-01-26,ORL,CLE,1,sequential_daily,2026-01-25,0.43872622224986574,0.7330601603384703,0.3595750848709598,3.7053398510679862,0.1789723330010719,2.3007736943907156,3.994660148932014,0.37330754352030937,-2.8370406189555126,-1.258220502901354,0.0,2.0,2.0,0.0,-1.0,-1.0,47.0,44.0
0022500659,2026-01-26,IND,ATL,1,sequential_daily,2026-01-25,0.5257177690207174,0.7703891572000878,0.8590278578244,-3.4328469532255577,0.8463121530624442,6.8320999074930615,5.532846953225557,1.2802960222016653,1.2303422756706754,0.20397779833487495,0.0,3.0,3.0,0.0,0.0,0.0,47.0,46.0
0022500660,2026-01-26,POR,BOS,1,sequential_daily,2026-01-25,0.4563819111477841,0.7409396602645859,0.48037581053055073,-7.726626621606381,0.4212134650763035,8.383574879227053,8.02662662160638,3.143961352657005,-1.6188405797101446,-3.208695652173913,-1.0,2.0,3.0,0.0,-1.0,-1.0,45.0,46.0
0022500661,2026-01-26,LAL,CHI,0,sequential_daily,2026-01-25,0.09992311840950037,0.5572679581832995,-0.08069187562993613,5.641940973939371,-0.35172443877887605,-1.6171717171717173,0.15805902606062927,-1.2803030303030303,-1.7085858585858587,-2.3439393939393938,0.0,2.0,2.0,0.0,0.0,0.0,45.0,44.0
0022500662,2026-01-26,MEM,HOU,1,sequential_daily,2026-01-25,0.5277018903107552,0.7711962984667858,0.7841667394717627,-3.794961546867611,0.714508307559313,7.232558139534884,4.894961546867611,-1.232558139534884,9.023255813953488,1.255813953488372,0.0,3.0,3.0,0.0,0.0,0.0,43.0,43.0
0022500663,2026-01-26,GSW,MIN,1,sequential_daily,2026-01-25,0.1684122877066369,0.5957490380274507,0.2864552425315543,-8.16872448982166,0.11617143176204214,1.0041628122109163,-0.9312755101783399,-0.2025901942645698,3.0272895467160037,0.6785383903792784,0.0,1.0,1.0,0.0,0.0,0.0,46.0,47.0
0022500664,2026-01-27,POR,WAS,1,sequential_daily,2026-01-26,-0.24551459608349205,0.36231781474444835,-0.4973368247610943,-3.383093774210037,-0.9621611859402527,-8.968568665377177,-8.216906225789963,-0.8302707930367503,-7.363636363636363,-5.850096711798839,2.0,3.0,1.0,1.0,0.0,1.0,44.0,47.0
0022500665,2026-01-27,SAC,NYK,1,sequential_daily,2026-01-26,0.636527171875187,0.812396522691415,1.0396370756107691,-8.539140487505895,1.2339176750166956,14.324822695035461,12.539140487505895,0.5664302600472813,9.029314420803782,0.706855791962175,1.0,3.0,2.0,0.0,0.0,1.0,45.0,47.0
0022500666,2026-01-27,MIL,PHI,1,sequential_daily,2026-01-26,0.38342211316689884,0.7074149552702373,0.529481771029057,-1.4675105070084196,0.4234836136108425,3.901515151515152,3.9675105070084196,2.3994949494949496,2.3722222222222222,2.4020202020202017,-3.0,1.0,4.0,-1.0,-2.0,-2.0,45.0,44.0
0022500667,2026-01-27,NOP,OKC,1,sequential_daily,2026-01-26,1.021367841006802,0.9130761126737215,1.5995097580530808,-4.760860802342632,1.9908054689632044,19.62322695035461,16.960860802342633,4.965425531914893,-1.8027482269503545,0.589982269503546,0.0,2.0,2.0,0.0,0.0,0.0,47.0,48.0
0022500668,2026-01-27,DET,DEN,0,sequential_daily,2026-01-26,0.04582483908322331,0.5263544508486988,0.06283931043973909,-7.031880779470916,-0.29195862921904125,-2.8399209486166006,-5.768119220529083,-1.7549407114624505,-6.178853754940711,2.484189723320158,2.0,4.0,2.0,0.0,1.0,0.0,46.0,44.0
0022500669,2026-01-27,BKN,PHX,1,sequential_daily,2026-01-26,0.755843236500408,0.8507370237502121,1.083431349511486,8.91689225208778,1.1094232047723251,9.550395256916996,10.58310774791222,2.9041501976284585,3.8201581027667983,-1.7440711462450595,0.0,2.0,2.0,0.0,0.0,0.0,46.0,44.0
