replicate,log_loss,brier,auc,accuracy,games,home_win_rate,mean_probability,correct_games,expected_calibration_error,min_predicted_probability,max_predicted_probability,mean_predicted_probability,observed_home_win_rate,calibration_intercept_alpha,calibration_slope_gamma,delta_log_loss_vs_elo,delta_brier_vs_elo,delta_auc_vs_elo,delta_accuracy_vs_elo,delta_log_loss_vs_rank,delta_brier_vs_rank,delta_auc_vs_rank,delta_accuracy_vs_rank
754,0.46579466123572755,0.1514299767738062,0.860191637630662,0.7835051546391752,97,0.5773195876288659,0.5782641330775798,76,0.08163885675589924,0.06816437655118983,0.9690462970709675,0.5782641330775798,0.5773195876288659,-0.035136389054060524,1.1200287085886285,0.0011739727363776487,9.021891023247575e-05,0.0,0.0,-0.03603049441297013,-0.013132985852033457,0.03266550522648082,0.020618556701030966
755,0.47989580932362075,0.15436184940188627,0.8656976744186047,0.7951807228915663,83,0.5180722891566265,0.5014249135802805,66,0.1000507011594879,0.11618154536081363,0.9690462970709675,0.5014249135802805,0.5180722891566265,0.1630423175393243,1.51248627808545,0.003425315680528007,0.0012718532324560994,0.0,0.0,-0.026316738008184015,-0.008620763329000664,-0.0046511627906976605,-0.02409638554216864
756,0.49590680648622065,0.1636152944126699,0.8355371900826446,0.7575757575757576,99,0.5555555555555556,0.5539611508902309,75,0.10730352310045674,0.06816437655118983,0.9542478662684957,0.5539611508902309,0.5555555555555556,-0.008873095724698639,1.1115797791335884,0.0009791610735440104,6.497411262321173e-05,0.0,0.0,-0.023857664803134337,-0.008125603153609912,0.017768595041322333,0.0
757,0.49775268544054885,0.16427439162191537,0.8414084507042254,0.743801652892562,121,0.5867768595041323,0.5290309204833,90,0.12321656816167365,0.06816437655118983,0.9690462970709675,0.5290309204833,0.5867768595041323,0.35207059640308397,1.392497636492903,0.0021813875259570348,0.0005379959330839845,0.0,0.0,-0.012597257267324524,-0.0026231185709752747,-0.008169014084506876,-0.03305785123966942
758,0.4795594087599375,0.1569988410755988,0.8722222222222222,0.7395833333333334,96,0.625,0.5304926227358188,71,0.15023859845604756,0.13934558619367174,0.9690462970709675,0.5304926227358188,0.625,0.7127543183346481,1.8069644759764878,0.002880294971313091,0.0007663877995579549,0.0,0.0,-0.013265483134311695,-0.002276925358147358,-0.010185185185185297,-0.05208333333333326
759,0.4842944239283754,0.15504643789209044,0.8611793611793611,0.7901234567901234,81,0.5432098765432098,0.5058173115603146,64,0.11828267246270995,0.11618154536081363,0.9542478662684957,0.5058173115603146,0.5432098765432098,0.2603442007014419,1.4446225717586252,0.003104208935877373,0.0010538284223196026,0.0,0.0,-0.024254090229821612,-0.0086971322604949,0.004914004914004955,-0.024691358024691357
760,0.4292750981418311,0.13628468028039778,0.8974654377880185,0.7888888888888889,90,0.6888888888888889,0.58614952311248,71,0.13182312346020444,0.06816437655118983,0.9542478662684957,0.58614952311248,0.6888888888888889,0.6987552618266112,1.7300030978618623,0.004188395157708635,0.0008823256989079209,0.0,0.0,-0.02362252417787003,-0.00650187354296386,0.001728110599078292,-0.011111111111111183
761,0.4405189286882311,0.13793802584618173,0.882016632016632,0.8202247191011236,89,0.5842696629213483,0.5756560583907636,73,0.13327159547968534,0.06816437655118983,0.9328529855673348,0.5756560583907636,0.5842696629213483,-0.04734236368921333,1.4896023266941423,0.004212850256550771,0.0012722099884757976,0.0,0.0,-0.03054278234073904,-0.010757067691953975,0.01455301455301461,0.0
762,0.46223597807059613,0.1500360286882083,0.8692178301093356,0.7676767676767676,99,0.5858585858585859,0.5414891581583492,76,0.08367644038707711,0.06816437655118983,0.9690462970709675,0.5414891581583492,0.5858585858585859,0.2924636547259048,1.3552559407199174,0.002579107291784122,0.0005174446619224116,0.0,0.0,-0.02454051494540216,-0.006942698563068506,0.005887300252312877,-0.010101010101010166
763,0.4582954864607717,0.14676037800536598,0.8804347826086957,0.7755102040816326,98,0.5306122448979592,0.5141808230598129,76,0.12599048431036125,0.11618154536081363,0.9690462970709675,0.5141808230598129,0.5306122448979592,0.14914771904353294,1.4631692315572773,0.0035124424012690225,0.000993028100014115,0.0,0.0,-0.022182930877075235,-0.0056579883638756545,0.0,-0.030612244897959218
764,0.47804136559960275,0.15582160363649988,0.8500000000000001,0.7619047619047619,105,0.5714285714285714,0.566118246020422,80,0.11216982482117945,0.06816437655118983,0.9690462970709675,0.566118246020422,0.5714285714285714,0.0038292576204136293,1.1706982172876432,0.0015961414029806997,0.00034417270447428816,0.0,0.0,-0.028310733371405772,-0.010033941998772278,0.014814814814814947,0.0
765,0.4696891569079357,0.1507455155054561,0.8608556577369053,0.803921568627451,102,0.5980392156862745,0.5526973062266359,82,0.09535997905105553,0.06816437655118983,0.9690462970709675,0.5526973062266359,0.5980392156862745,0.2618237463980997,1.3798978465213332,0.0028228928059396696,0.0009469161033574813,0.0,0.0,-0.033041842445185654,-0.01256596423157591,0.015993602558976527,0.0
766,0.482654172667592,0.15405590737271047,0.8549039433771487,0.8202247191011236,89,0.5168539325842697,0.5032345595260328,73,0.12635225212481263,0.11618154536081363,0.9690462970709675,0.5032345595260328,0.5168539325842697,0.10057267716946358,1.4142828804496599,0.003253980727733974,0.0012484542587327119,0.0,0.0,-0.03066668776120801,-0.011601616683905275,0.010616784630940401,-0.011235955056179803
767,0.4812671229229082,0.1563997632888739,0.8543455857093782,0.7767857142857143,112,0.6339285714285714,0.5537787824382624,87,0.14383825364858333,0.06816437655118983,0.9690462970709675,0.5537787824382624,0.6339285714285714,0.48983141791782864,1.4535153959360325,0.0024554575273140755,0.000828204500521984,0.0,0.0,-0.02788317521130801,-0.01043989241951862,0.011336310546204098,-0.017857142857142794
768,0.44459893969097614,0.14229825372805088,0.883881230116649,0.7816091954022989,87,0.47126436781609193,0.48088854633462436,68,0.10683716590388782,0.11618154536081363,0.9690462970709675,0.48088854633462436,0.47126436781609193,-0.002670577659080783,1.2300182506863109,0.0024768384851667213,0.0005345124036898463,0.0,0.0,-0.0377710701007109,-0.011296789558619846,0.016967126193001003,0.0
769,0.46012280043615744,0.14762687721849047,0.8845315904139432,0.7948717948717948,78,0.6538461538461539,0.5450456297853702,62,0.13093403130607845,0.12958208255420636,0.9690462970709675,0.5450456297853702,0.6538461538461539,0.8303111445457754,1.9121711484901573,0.003715831843020545,0.0010259394803542043,0.0,0.0,-0.02243062896487502,-0.006767348551814684,-0.010167029774872938,-0.02564102564102566
770,0.40572122893198087,0.12412813861564195,0.9372294372294372,0.8202247191011236,89,0.6292134831460674,0.5519831197294095,73,0.19357298941583898,0.12958208255420636,0.9690462970709675,0.5519831197294095,0.6292134831460674,0.7758852117208419,2.404004897408452,0.005886911866768374,0.0018169958511250889,0.0,0.0,-0.03503348927808958,-0.011352647718794018,0.005952380952380931,-0.022471910112359494
771,0.4894186800783193,0.1628548849131759,0.8112203112203112,0.7383177570093458,107,0.6915887850467289,0.6087180954291704,79,0.11638769952946945,0.06816437655118983,0.9542478662684957,0.6087180954291704,0.6915887850467289,0.4791505327378136,1.098998434728174,0.0009740339830457412,-0.00015117503102216046,0.0,0.0,-0.01853719752928168,-0.006042878568439158,0.005733005733005725,0.0
772,0.4573185618829688,0.1456060903546748,0.8780841799709724,0.8152173913043478,92,0.5760869565217391,0.5180879776930077,75,0.12483989992673464,0.11618154536081363,0.9690462970709675,0.5180879776930077,0.5760869565217391,0.4364196568716773,1.605116013411901,0.0037125706418977833,0.001102488630347509,0.0,0.0,-0.029593025841413767,-0.009804235507562875,0.004837929366231175,-0.010869565217391353
773,0.4417365997188255,0.13955888236035163,0.8871345029239767,0.7931034482758621,87,0.6551724137931034,0.568512655599321,69,0.13537903758809117,0.06816437655118983,0.9690462970709675,0.568512655599321,0.6551724137931034,0.578596339744895,1.7052746287671428,0.004119848984673491,0.0011827561336288928,0.0,0.0,-0.03115056075818845,-0.011076066867559464,-0.0005847953216372437,-0.011494252873563204
774,0.45993625759231666,0.14602439770840586,0.8840136054421769,0.8125,112,0.625,0.5591878664333125,91,0.16435521889176483,0.06816437655118983,0.9690462970709675,0.5591878664333125,0.625,0.3894331917530583,1.6810664266314908,0.003951318124701508,0.0014451271281906986,0.0,0.0,-0.03342022190582522,-0.012970404029707477,0.01564625850340129,-0.008928571428571397
775,0.4624629000179768,0.15036087466971407,0.8352462051092188,0.7818181818181819,110,0.6636363636363637,0.6407121408992805,86,0.08634513751792389,0.06816437655118983,0.9690462970709675,0.6407121408992805,0.6636363636363637,0.0996276523123739,1.0992081857682456,0.0011447204704263525,7.522648023117195e-05,0.0,0.0,-0.038836238023286895,-0.01571963251455688,0.031469825990373956,0.036363636363636376
776,0.4521098990373075,0.13991850650870966,0.8983333333333333,0.8352941176470589,85,0.5294117647058824,0.5121381816315956,71,0.14453243974012095,0.11618154536081363,0.9690462970709675,0.5121381816315956,0.5294117647058824,0.14168921932230993,1.8256025366997042,0.005252863148278886,0.0021150823512107453,0.0,0.0,-0.0381155295023774,-0.015003694986669397,0.01777777777777778,-0.0235294117647058
777,0.48596050030409127,0.16162700866557167,0.8188854489164087,0.7398373983739838,123,0.6910569105691057,0.5982536223551325,91,0.12544878557867783,0.06816437655118983,0.9542478662684957,0.5982536223551325,0.6910569105691057,0.5366149750695234,1.1706097866520764,0.001275583525378543,-9.113976566871296e-05,0.0,0.0,-0.015816603557437137,-0.00432373685405571,-0.0034055727554178628,0.0
778,0.4901342805498093,0.15897955080868106,0.8453276047261011,0.7816091954022989,87,0.5632183908045977,0.5185717268915183,68,0.10779697303325772,0.11618154536081363,0.9690462970709675,0.5185717268915183,0.5632183908045977,0.3070151831115013,1.3542815310177314,0.002057949362945455,0.0008631207085099679,0.0,0.0,-0.03118779696324553,-0.011773690211640708,0.007518796992481258,-0.02298850574712641
779,0.4707320839076864,0.15340723782290086,0.8582210242587601,0.7727272727272727,88,0.6022727272727273,0.5493106141967211,68,0.08079500762488107,0.06816437655118983,0.9690462970709675,0.5493106141967211,0.6022727272727273,0.33480295866640125,1.2472304463816506,0.0017526286283539583,0.000264471727132648,0.0,0.0,-0.0288882637174247,-0.009588269557815804,0.01293800539083556,0.0
780,0.45499727033796766,0.1459171319136447,0.8771929824561403,0.7741935483870968,93,0.6129032258064516,0.5620834722374546,72,0.12169466144546323,0.06816437655118983,0.9542478662684957,0.5620834722374546,0.6129032258064516,0.2918239631831848,1.5170418627667466,0.0036774612231862402,0.0009186272356917491,0.0,0.0,-0.019763792490328114,-0.005298622673347242,0.0019493177387913674,-0.021505376344086002
781,0.4967277160588623,0.1637510438521455,0.8389344262295082,0.7524752475247525,101,0.6039603960396039,0.54567980267075,76,0.1317288862188041,0.06816437655118983,0.9542478662684957,0.54567980267075,0.6039603960396039,0.32752805756794373,1.370492013397396,0.0023145497158909567,0.0005225271056485681,0.0,0.0,-0.010320395362528323,-0.0017410508359834431,-0.006967213114754123,-0.02970297029702973
782,0.4311510127191097,0.13654145036834062,0.8733333333333333,0.8,85,0.6470588235294118,0.6066103355783727,68,0.1029244865818398,0.06816437655118983,0.9328529855673348,0.6066103355783727,0.6470588235294118,0.1969631455470061,1.2901326374743036,0.0030157877314964665,0.0005697513656085784,0.0,0.0,-0.037205622861794074,-0.01344747466641727,0.014545454545454528,0.02352941176470591
783,0.46811254654727585,0.1517791871584979,0.8639455782312926,0.7755102040816326,98,0.6428571428571429,0.5477152753113653,76,0.10867103409270942,0.06816437655118983,0.9690462970709675,0.5477152753113653,0.6428571428571429,0.6390350331927065,1.5575438737497687,0.002824492094522457,0.0006632242140270361,0.0,0.0,-0.024926001590866775,-0.008114231600732796,-0.004535147392289884,-0.010204081632653073
784,0.49957746503177847,0.1639643626209521,0.8335282651072123,0.7745098039215687,102,0.5588235294117647,0.529865944402079,79,0.10502541933533405,0.06816437655118983,0.9542478662684957,0.529865944402079,0.5588235294117647,0.16141554845398828,1.2296211943469162,0.0017655012020021954,0.00042744087988585977,0.0,0.0,-0.01966795166632862,-0.006336870041663084,0.005458089668615829,-0.009803921568627416
785,0.46150671336631605,0.14581627654112575,0.8989898989898989,0.8160919540229885,87,0.6206896551724138,0.5338842609707762,71,0.18018317998124048,0.12958208255420636,0.9690462970709675,0.5338842609707762,0.6206896551724138,0.6190575274299456,2.1694898273811023,0.0050565533106832206,0.0017560557194830628,0.0,0.0,-0.02334316639992745,-0.00809898510439272,-0.00224466891133579,-0.03448275862068961
786,0.4905819600825534,0.1619558241949382,0.8461174242424243,0.7448979591836735,98,0.673469387755102,0.5571033568509007,73,0.15530196239640864,0.06816437655118983,0.9542478662684957,0.5571033568509007,0.673469387755102,0.7158732874142585,1.4729159261805806,0.002093075643140263,0.0003145230009352906,0.0,0.0,-0.012283446899509776,-0.0028068320432853566,-0.009469696969696795,-0.030612244897959107
787,0.4562365133284554,0.14560805866402368,0.8697385910500665,0.8061224489795918,98,0.6224489795918368,0.5658696821205679,79,0.10742116980269416,0.06816437655118983,0.9690462970709675,0.5658696821205679,0.6224489795918368,0.3263466042122756,1.437746751093833,0.0032856214977020626,0.0009389688274697439,0.0,0.0,-0.03036530052882297,-0.010887248476091571,0.013291980505095391,0.0
788,0.4161669806958322,0.12943622191107437,0.8800521512385919,0.8117647058823529,85,0.6941176470588235,0.619659882699286,69,0.1334348194521064,0.06816437655118983,0.9328529855673348,0.619659882699286,0.6941176470588235,0.3807525145144987,1.5402180820989826,0.004536741689508905,0.0011430409080163129,0.0,0.0,-0.03671707752825948,-0.01357908789171669,0.008474576271186529,0.0117647058823529
789,0.4309139610395521,0.13371557674490958,0.8922305764411027,0.8478260869565217,92,0.6195652173913043,0.5741965123496927,78,0.14025644286992117,0.06816437655118983,0.9328529855673348,0.5741965123496927,0.6195652173913043,0.19864254578853593,1.7000167390190644,0.005098602258114038,0.0015506952804754393,0.0,0.0,-0.03296117548810501,-0.01183024820753173,0.016541353383458635,0.010869565217391242
790,0.48262641138295054,0.1561258862012612,0.8534426229508196,0.7747747747747747,111,0.5495495495495496,0.5290983035529077,86,0.10793892780131752,0.06816437655118983,0.9690462970709675,0.5290983035529077,0.5495495495495496,0.11657755026446963,1.3334517800186305,0.002629604759851134,0.0008452707264152703,0.0,0.0,-0.024823332412196752,-0.008615631328911355,0.008852459016393421,-0.018018018018018056
791,0.41953949168294064,0.13338307246812994,0.8746543778801843,0.7920792079207921,101,0.693069306930693,0.6268566714752125,80,0.11318016776389529,0.06816437655118983,0.9328529855673348,0.6268566714752125,0.693069306930693,0.37046566163235495,1.313459578785119,0.0032413461806322097,0.0004634147761277685,0.0,0.0,-0.035607048869448044,-0.012145627024849753,0.01658986175115207,0.02970297029702973
792,0.47888501986614124,0.15411483326818895,0.8568548387096774,0.7745098039215687,102,0.6078431372549019,0.5533407865002549,79,0.14067387491091116,0.06816437655118983,0.9690462970709675,0.5533407865002549,0.6078431372549019,0.29658532394408255,1.4855440320991529,0.0032157657177417365,0.0010902091701239236,0.0,0.0,-0.023112173860766305,-0.008539694800423603,0.00887096774193541,-0.02941176470588236
793,0.46867325626912265,0.1528148703190276,0.8533333333333335,0.7631578947368421,114,0.6578947368421053,0.5768711208965387,87,0.11626387518684478,0.06816437655118983,0.9690462970709675,0.5768711208965387,0.6578947368421053,0.4744550522847719,1.3688838779167591,0.0024811806986729246,0.0005015997795155547,0.0,0.0,-0.023201111730269952,-0.0075204326208919425,0.006495726495726717,-0.00877192982456132
794,0.4776899482140901,0.1552049520825811,0.8617463617463617,0.7640449438202247,89,0.5842696629213483,0.5331119367033618,68,0.11692002934978307,0.11618154536081363,0.9542478662684957,0.5331119367033618,0.5842696629213483,0.33012299245202253,1.3647833351461245,0.0024559174827100683,0.0005385909727324278,0.0,0.0,-0.015895410386001396,-0.0036926011589178964,-1.1102230246251565e-16,-0.0337078651685393
795,0.41954643541077496,0.13063169780203057,0.9069602272727273,0.8157894736842105,76,0.5789473684210527,0.5288699028959299,62,0.10956576837769769,0.11618154536081363,0.9261234339430072,0.5288699028959299,0.5789473684210527,0.45228644129860385,1.7694526299696665,0.00497966761426244,0.0012595219706784677,0.0,0.0,-0.028877975080100315,-0.007851940545957226,-0.0021306818181818787,-0.013157894736842146
796,0.42118822166116676,0.1268314218485983,0.9204545454545454,0.8641975308641975,81,0.5925925925925926,0.5486436169916037,70,0.17570259373878525,0.11618154536081363,0.9690462970709675,0.5486436169916037,0.5925925925925926,0.27042655141885874,2.115687294020829,0.006455999780524524,0.0023561561071593906,0.0,0.0,-0.0390120696008972,-0.015166404640896913,0.010732323232323315,-0.012345679012345734
797,0.4651095732124794,0.14962675412565768,0.8641975308641975,0.7777777777777778,99,0.6363636363636364,0.5652963103084313,77,0.12032742714771012,0.06816437655118983,0.9542478662684957,0.5652963103084313,0.6363636363636364,0.4105850004289944,1.4984001496035904,0.00333309284741079,0.000867210259216461,0.0,0.0,-0.02018928633647893,-0.006317057576028073,0.0017636684303351524,-0.02020202020202022
798,0.4585570522444314,0.1455627121287481,0.8636363636363635,0.8157894736842105,76,0.5789473684210527,0.5372003268635325,62,0.11450847849564885,0.11618154536081363,0.9690462970709675,0.5372003268635325,0.5789473684210527,0.3027251704050287,1.3644354255058062,0.0025779848318956966,0.0009996424946401572,0.0,0.0,-0.0437272738776851,-0.017016411911123547,0.01065340909090895,0.0
799,0.4665078757338236,0.15105065063628778,0.8292168674698795,0.7886178861788617,123,0.6747967479674797,0.6209072871447164,97,0.10083585467945506,0.06816437655118983,0.9690462970709675,0.6209072871447164,0.6747967479674797,0.25748049077623664,1.2223104882343783,0.0022607820321379757,0.0005506302620806036,0.0,0.0,-0.03402951343430216,-0.013820244735911036,0.02048192771084334,0.024390243902438935
800,0.44891049267583955,0.14339411254716217,0.8799291094373062,0.7755102040816326,98,0.6224489795918368,0.57042865413635,76,0.13250850916479023,0.06816437655118983,0.9690462970709675,0.57042865413635,0.6224489795918368,0.3042388236324831,1.465766932531764,0.00344062713124782,0.0009059278672127469,0.0,0.0,-0.02561576147507766,-0.008117506199772195,0.011519716437749405,-0.020408163265306145
801,0.4786831218103067,0.15580105243897674,0.8642857142857143,0.7804878048780488,82,0.4878048780487805,0.5312778144106471,64,0.11137238681480764,0.06816437655118983,0.9328529855673348,0.5312778144106471,0.4878048780487805,-0.2914808167305091,1.1181033696895177,0.001310866233662611,0.00016441211205894812,0.0,0.0,-0.028527619000865645,-0.009052595378000572,0.01845238095238111,0.012195121951219523
802,0.49546049642140627,0.1648141897818215,0.8165853658536585,0.7241379310344828,116,0.646551724137931,0.6016182618041102,84,0.15291474407697528,0.06816437655118983,0.9542478662684957,0.6016182618041102,0.646551724137931,0.231535850530043,1.1288291219040991,0.0011726947817928823,2.551486118423929e-05,0.0,0.0,-0.013080293875348536,-0.003521953873633882,0.006178861788617929,-0.017241379310344862
803,0.4662606442263363,0.15026300714932836,0.8540740740740741,0.7904761904761904,105,0.5714285714285714,0.6046190880758815,83,0.12311786473385058,0.06816437655118983,0.9328529855673348,0.6046190880758815,0.5714285714285714,-0.3161007518035472,1.217856199926049,0.0016149761999651457,0.00034106218439555747,0.0,0.0,-0.035399325703153406,-0.013820093912693787,0.02259259259259261,0.02857142857142858
804,0.43933593495416,0.13918285819778672,0.9035326086956522,0.801980198019802,101,0.6831683168316832,0.563356921918536,81,0.15477752248123822,0.12958208255420636,0.9690462970709675,0.563356921918536,0.6831683168316832,0.9451252991045349,1.963594339860472,0.00392022915073692,0.001083061638600502,0.0,0.0,-0.02916654670551544,-0.00975619043445844,0.007699275362318847,-0.01980198019801971
805,0.4485140212692271,0.14473420136802692,0.8727272727272727,0.7623762376237624,101,0.6534653465346535,0.5826715281506564,77,0.1199209940540179,0.06816437655118983,0.9542478662684957,0.5826715281506564,0.6534653465346535,0.4090340079548763,1.4892420450564579,0.0034588205100598013,0.0006852201887907194,0.0,0.0,-0.021090668188261497,-0.0056573335020833615,0.0,-0.00990099009900991
806,0.45857128445167056,0.1452689868563471,0.8648648648648647,0.8235294117647058,85,0.5647058823529412,0.5624148870595607,70,0.10509176484336351,0.06816437655118983,0.9690462970709675,0.5624148870595607,0.5647058823529412,-0.035490861495563804,1.2639949230520782,0.0026302183725297468,0.0008762038021918883,0.0,0.0,-0.04127682882469824,-0.01646258163395309,0.02927927927927909,0.0117647058823529
807,0.46298013650406805,0.148836668248029,0.876953125,0.7980769230769231,104,0.6153846153846154,0.5451546771713963,83,0.13284821588735068,0.06816437655118983,0.9690462970709675,0.5451546771713963,0.6153846153846154,0.4506809797675428,1.7074485938098056,0.003912994033603845,0.001130047868482753,0.0,0.0,-0.0230521580428239,-0.007080179612931836,-0.002343750000000089,-0.009615384615384581
808,0.504941809785044,0.1687958316156434,0.8193293885601578,0.7307692307692307,104,0.625,0.5717033933450555,76,0.10368614870121905,0.06816437655118983,0.9690462970709675,0.5717033933450555,0.625,0.3042711865558317,1.0809652744356844,0.0003707337213350037,-0.00019752806059392114,0.0,0.0,-0.017828475607005734,-0.005491026373018709,0.007100591715976323,-0.009615384615384692
809,0.43381712657558213,0.1376067490508198,0.9002421307506053,0.7872340425531915,94,0.6276595744680851,0.5661462636602393,74,0.1500764770868477,0.06816437655118983,0.9690462970709675,0.5661462636602393,0.6276595744680851,0.4248922692913528,1.6369842568654818,0.00399343948322517,0.0010851557574066695,0.0,0.0,-0.031099037708368027,-0.009886326003513218,0.00920096852300245,-0.010638297872340385
810,0.45030181286920457,0.14321958870423898,0.8748748748748748,0.8021978021978022,91,0.5934065934065934,0.5622867507671202,73,0.09591104824314167,0.06816437655118983,0.9690462970709675,0.5622867507671202,0.5934065934065934,0.17505319735023794,1.3438320469902771,0.002964932481810345,0.0009117953094137654,0.0,0.0,-0.03810494427759581,-0.014198741578193341,0.025025025025025016,0.0
811,0.4857577567020256,0.15830886663986102,0.853763440860215,0.7663551401869159,107,0.5794392523364486,0.5220491296119614,82,0.10254765864727064,0.11618154536081363,0.9690462970709675,0.5220491296119614,0.5794392523364486,0.3809806412136273,1.3824241475394037,0.0022114960078707946,0.0005794971303413887,0.0,0.0,-0.019085736173077184,-0.005522697232387269,0.0010752688172043223,-0.028037383177570097
812,0.45793948458877176,0.14754084188398012,0.8702445652173914,0.7818181818181819,110,0.5818181818181818,0.541462459604409,86,0.08962184679463751,0.06816437655118983,0.9690462970709675,0.541462459604409,0.5818181818181818,0.2761130224508851,1.3281241777886945,0.0023962705626124903,0.0006535108022336367,0.0,0.0,-0.0351215437341037,-0.012206291767578648,0.014605978260869623,0.0
813,0.44400925720942824,0.14357567060097678,0.8525,0.7757009345794392,107,0.7009345794392523,0.6220350889850497,83,0.10072105122281033,0.06816437655118983,0.9542478662684957,0.6220350889850497,0.7009345794392523,0.45628417778748204,1.2490315381276869,0.0025119413729272067,0.0002798387117174672,0.0,0.0,-0.029148490507109603,-0.009899106641247435,0.012499999999999956,0.01869158878504673
814,0.49287767341984157,0.16263488729258596,0.8450429352068696,0.7378640776699029,103,0.5922330097087378,0.5398101638504721,76,0.13863985048159255,0.06816437655118983,0.9542478662684957,0.5398101638504721,0.5922330097087378,0.30542512074359485,1.382318835624296,0.002387324987959405,0.0004953971993187367,0.0,0.0,-0.008706659060011002,-0.0005350509355948052,-0.007416081186573109,-0.03883495145631066
815,0.4329009032134409,0.13403465461131372,0.8963210702341136,0.8470588235294118,85,0.5411764705882353,0.5066543994468565,72,0.1192992028394447,0.11618154536081363,0.9690462970709675,0.5066543994468565,0.5411764705882353,0.3182616639816208,1.72717457541851,0.004998437379285459,0.0016227339003241636,0.0,0.0,-0.039555789521889595,-0.014011907953801084,0.01114827201783708,0.0
816,0.4648376488656748,0.1519607986809138,0.8509090909090908,0.7625,80,0.6875,0.6172751703275821,61,0.10261972525444997,0.06816437655118983,0.9328529855673348,0.6172751703275821,0.6875,0.36949803077856563,1.2760233614600152,0.0024602892680054556,0.00035233763780703753,0.0,0.0,-0.0192137337118945,-0.0055741137456869205,0.013090909090909042,0.0
817,0.461163129816481,0.15092467789329383,0.8790650406504065,0.7522123893805309,113,0.6371681415929203,0.533631402047662,85,0.1460137115568736,0.06816437655118983,0.9542478662684957,0.533631402047662,0.6371681415929203,0.7724143864243694,1.6303849903809466,0.0026984554089419244,0.00030442050170875756,0.0,0.0,-0.017510741498656113,-0.0032604200806967965,-0.00982384823848248,-0.017699115044247815
818,0.5140932817615638,0.17150330246751885,0.8228329809725158,0.7346938775510204,98,0.5612244897959183,0.535286835531076,72,0.1049835539565848,0.06816437655118983,0.9690462970709675,0.535286835531076,0.5612244897959183,0.14846578931026835,1.0831760681480427,0.0003670303129899022,-7.353975030904847e-05,0.0,0.0,-0.016474377558928888,-0.0047178418516840015,0.005919661733615134,-0.020408163265306034
819,0.4153964766790823,0.12779887590597963,0.9187192118226601,0.8235294117647058,85,0.6588235294117647,0.5841289048718136,70,0.17998270567715055,0.06816437655118983,0.9328529855673348,0.5841289048718136,0.6588235294117647,0.439102523603721,2.1366770747362085,0.006091273706743172,0.0017973343576446477,0.0,0.0,-0.028464751155739265,-0.009319986349837217,0.004310344827586188,-0.01176470588235301
820,0.49088977428211755,0.1595873240346027,0.8638095238095238,0.7692307692307693,65,0.46153846153846156,0.4854625065687592,50,0.12128723841999228,0.11618154536081363,0.9690462970709675,0.4854625065687592,0.46153846153846156,-0.12058651193329734,1.1520026867964186,0.0017875942078863782,0.0005684505468959156,0.0,0.0,-0.026415088850312407,-0.008102409701289587,0.004761904761904745,-0.01538461538461533
821,0.512876779779816,0.17156876011157748,0.832377049180328,0.7227722772277227,101,0.6039603960396039,0.504138413991843,73,0.13020597920471616,0.13934558619367174,0.9690462970709675,0.504138413991843,0.6039603960396039,0.696372340666156,1.5547227981497735,0.0013415283459804472,0.00023462109749192162,0.0,0.0,-0.00976515793095889,-0.001041286526574453,-0.0180327868852459,-0.04950495049504955
822,0.46253270646325956,0.15085844562990938,0.858125,0.7666666666666667,120,0.6666666666666666,0.5819585321191197,92,0.10275332935784089,0.06816437655118983,0.9690462970709675,0.5819585321191197,0.6666666666666666,0.5204954330461748,1.3087355003715335,0.002049536773914673,0.0003312495891041878,0.0,0.0,-0.027941706260878107,-0.009409923742378312,0.014375000000000027,0.0
823,0.45852222940080645,0.14562581249534112,0.8722358722358722,0.8152173913043478,92,0.5978260869565217,0.5668214544477407,75,0.10902631172143658,0.06816437655118983,0.9690462970709675,0.5668214544477407,0.5978260869565217,0.14814918446506106,1.3868592216930675,0.0032026874637916536,0.0011260064419581772,0.0,0.0,-0.03726261551398846,-0.014581396738990893,0.027027027027026973,0.0
824,0.4689343265943276,0.15131066778440172,0.8754578754578756,0.7789473684210526,95,0.5894736842105263,0.5171911688911195,74,0.12881166438163144,0.11618154536081363,0.9542478662684957,0.5171911688911195,0.5894736842105263,0.5421882712595991,1.7294990717594372,0.0036853438332549726,0.0009549922398060795,0.0,0.0,-0.015520490592079828,-0.0031384267635102547,-0.013736263736263576,-0.03157894736842104
825,0.47816554450028337,0.15729480711575103,0.8382541720154043,0.75,120,0.6833333333333333,0.5851728451565401,90,0.11186722844795884,0.06816437655118983,0.9690462970709675,0.5851728451565401,0.6833333333333333,0.5916583892778431,1.2590103576335383,0.0014846739393906128,0.00018475413692067844,0.0,0.0,-0.02419103459770522,-0.008365329477960454,0.006739409499358029,-0.008333333333333304
826,0.44019597639930014,0.14019767995272045,0.9030214424951267,0.7849462365591398,93,0.6129032258064516,0.5267989325108517,73,0.13623312776589808,0.11618154536081363,0.9542478662684957,0.5267989325108517,0.6129032258064516,0.7196291436607792,1.729845916103452,0.003726467612725104,0.0007772791477057006,0.0,0.0,-0.024309219266004878,-0.006340076553923879,0.0009746588693957392,-0.021505376344086002
