candidate,model_type,architecture,elo_k,elo_hfa,trend_half_life_days,feature_set,n_features,logistic_c,prequential_games,prequential_log_loss,prequential_brier,prequential_auc,prequential_accuracy
k5_hfa80_hl20|elo|C0.1,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo,1,0.1,399,0.6312413674483677,0.21946195640204522,0.70569875151027,0.6716791979949874
k5_hfa80_hl20|elo|C0.03,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo,1,0.03,399,0.6312553684037208,0.21984110394897358,0.7060511478050745,0.6641604010025063
k5_hfa65_hl20|elo|C0.1,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo,1,0.1,399,0.6315120455702639,0.2195616200821057,0.705749093838099,0.6691729323308271
k5_hfa65_hl20|elo|C0.03,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo,1,0.03,399,0.6315172741676401,0.21994360963461695,0.7058246073298429,0.6641604010025063
k5_hfa50_hl20|elo|C0.03,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo,1,0.03,399,0.6317952657597368,0.22005320437436476,0.7056735803463552,0.6641604010025063
k5_hfa50_hl20|elo|C0.1,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo,1,0.1,399,0.6318017487975129,0.21966948503459408,0.7051953282319775,0.6666666666666666
k5_hfa80_hl20|elo|C0.3,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo,1,0.3,399,0.6318621927789928,0.21953824286747003,0.7059001208215867,0.6716791979949874
k5_hfa65_hl20|elo|C0.3,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo,1,0.3,399,0.6321338009954959,0.219636066779241,0.7055477245267822,0.6691729323308271
k5_hfa80_hl20|elo|C1.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo,1,1.0,399,0.6321859688678005,0.21959487542595996,0.7058497784937575,0.6691729323308271
k5_hfa80_hl20|elo|C3.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo,1,3.0,399,0.6322904535177608,0.219614356198527,0.7059001208215867,0.6691729323308271
k5_hfa80_hl20|elo|C10.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo,1,10.0,399,0.6323283565115466,0.21962153914823185,0.7058749496576722,0.6691729323308271
k5_hfa80_hl20|elo_bt|C0.1,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,0.1,399,0.6323981079667107,0.21997500411530277,0.7043898509867096,0.6641604010025063
k5_hfa80_hl20|elo_bt|C0.3,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,0.3,399,0.6324126892669673,0.2197973907908257,0.7049687877567459,0.6691729323308271
k5_hfa50_hl20|elo|C0.3,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo,1,0.3,399,0.6324254305387668,0.2197424604496156,0.7052708417237213,0.6666666666666666
k5_hfa65_hl20|elo|C1.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo,1,1.0,399,0.6324576033171425,0.21969190135060576,0.7054722110350381,0.6691729323308271
k5_hfa65_hl20|elo|C3.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo,1,3.0,399,0.6325620604902308,0.21971113755581356,0.7052960128876359,0.6691729323308271
k5_hfa65_hl20|elo|C10.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo,1,10.0,399,0.632599950008581,0.21971823312222954,0.7052708417237212,0.6716791979949874
k5_hfa65_hl20|elo_bt|C0.1,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,0.1,399,0.6326359282778399,0.22006315023482348,0.7037605718888442,0.6591478696741855
k5_hfa65_hl20|elo_bt|C0.3,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,0.3,399,0.6326857669086801,0.21989396034050546,0.7045157068062827,0.6691729323308271
k5_hfa80_hl20|elo_bt|C1.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,1.0,399,0.6327395717169195,0.21980944143493247,0.705749093838099,0.6716791979949874
k5_hfa50_hl20|elo|C1.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo,1,1.0,399,0.6327496215205395,0.21979763064331787,0.7050694724124044,0.6716791979949874
k5_hfa50_hl20|elo|C3.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo,1,3.0,399,0.6328541558771055,0.21981666084650464,0.7052456705598067,0.6716791979949874
k5_hfa50_hl20|elo|C10.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo,1,10.0,399,0.6328920685693237,0.21982368253921566,0.705220499395892,0.6716791979949874
k5_hfa50_hl20|elo_bt|C0.1,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,0.1,399,0.6328957168137531,0.22016099593762792,0.7034585179218688,0.6616541353383458
k5_hfa80_hl20|elo_bt|C3.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,3.0,399,0.6329575362262772,0.21984826740219524,0.7055728956906968,0.6691729323308271
k5_hfa50_hl20|elo_bt|C0.3,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,0.3,399,0.6329857472998093,0.2200028390859975,0.7042136528393074,0.6641604010025063
k5_hfa80_hl20|elo_bt|C0.03,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,0.03,399,0.6329858978625379,0.22050461280317382,0.7035088602496979,0.6541353383458647
k5_hfa65_hl20|elo_bt|C1.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,1.0,399,0.6330387503941041,0.2199121627189328,0.7049436165928313,0.6691729323308271
k5_hfa80_hl20|elo_bt|C10.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,10.0,399,0.6330583892337153,0.21986914179671677,0.7055225533628674,0.6641604010025063
k5_hfa65_hl20|elo_bt|C0.03,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,0.03,399,0.6331833484153705,0.22058238186096232,0.7030809504631496,0.6541353383458647
k5_hfa65_hl20|elo_bt|C3.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,3.0,399,0.6332680594762881,0.2199537543696876,0.7051198147402336,0.6691729323308271
k5_hfa50_hl20|elo_bt|C1.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,1.0,399,0.6333638065512969,0.22002743830590293,0.7041884816753927,0.6691729323308271
k5_hfa65_hl20|elo_bt|C10.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,10.0,399,0.6333736014425153,0.21997579503862053,0.7052708417237212,0.6691729323308271
k5_hfa50_hl20|elo_bt|C0.03,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,0.03,399,0.6333939437962921,0.22066586794696078,0.7028040676600886,0.6541353383458647
k5_hfa50_hl20|elo_bt|C3.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,3.0,399,0.6336024911819413,0.22007135211244008,0.7044653644784534,0.6691729323308271
k5_hfa50_hl20|elo_bt|C10.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,10.0,399,0.6337116477259487,0.22009428255177851,0.7045157068062826,0.6691729323308271
k5_hfa80_hl20|elo_bt_trend|C0.1,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,elo_bt_trend,3,0.1,399,0.6337785096380555,0.22071890568562108,0.7014196536447845,0.6691729323308271
k10_hfa80_hl20|elo|C0.1,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo,1,0.1,399,0.6338507946559974,0.22106068379639182,0.7001610954490536,0.6641604010025063
k5_hfa80_hl20|elo_bt_trend|C0.3,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,elo_bt_trend,3,0.3,399,0.6339318092567894,0.22060409227055655,0.7018727345952477,0.6691729323308271
k5_hfa65_hl20|elo_bt_trend|C0.1,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,elo_bt_trend,3,0.1,399,0.6340148904877161,0.2208058995706833,0.7007400322190898,0.6641604010025063
k5_hfa80_hl20|elo_bt_trend|C0.03,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,elo_bt_trend,3,0.03,399,0.6340518843889719,0.2210850548795911,0.7004883205799436,0.6541353383458647
k10_hfa65_hl20|elo|C0.1,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo,1,0.1,399,0.6341257386361415,0.2211758684475344,0.6994814740233588,0.6641604010025063
k10_hfa80_hl20|elo|C0.3,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo,1,0.3,399,0.6341749050325511,0.2210728449898129,0.6998842126459928,0.6591478696741855
k5_hfa65_hl20|elo_bt_trend|C0.3,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,elo_bt_trend,3,0.3,399,0.6341993119601723,0.22069764743904074,0.7014699959726138,0.6691729323308271
k10_hfa80_hl20|elo_bt|C0.1,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo_bt,2,0.1,399,0.6342490938357453,0.2211622192889261,0.6997583568264198,0.6691729323308271
k5_hfa65_hl20|elo_bt_trend|C0.03,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,elo_bt_trend,3,0.03,399,0.634251229540153,0.2211632628367185,0.6997835279903343,0.6541353383458647
k5_hfa50_hl20|elo_bt_trend|C0.1,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,elo_bt_trend,3,0.1,399,0.6342719659946996,0.22090217302608142,0.700664518727346,0.6616541353383458
k5_hfa80_hl20|elo_bt_trend|C1.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,elo_bt_trend,3,1.0,399,0.6343009323264968,0.22063256928614547,0.7018979057591623,0.6666666666666666
k10_hfa80_hl20|elo|C1.0,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo,1,1.0,399,0.6343767547402975,0.22110381432797507,0.6996325010068465,0.6641604010025063
k5_hfa80_hl45|elo_bt_trend|C0.1,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,elo_bt_trend,3,0.1,399,0.6343932071560331,0.22104781227444573,0.6988018525976641,0.6641604010025063
k10_hfa50_hl20|elo|C0.1,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo,1,0.1,399,0.6344103012014176,0.2212942013786062,0.6991542488924689,0.6616541353383458
k10_hfa80_hl20|elo_bt|C0.03,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo_bt,2,0.03,399,0.6344298100871714,0.22135508319090058,0.700513491743858,0.6616541353383458
k5_hfa80_hl45|elo_bt_trend|C0.03,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,elo_bt_trend,3,0.03,399,0.6344442232823649,0.22130689810801082,0.6993052758759565,0.6541353383458647
k10_hfa80_hl20|elo|C3.0,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo,1,3.0,399,0.6344444260866285,0.22111562643495736,0.6995318163511881,0.6641604010025063
k10_hfa65_hl20|elo|C0.3,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo,1,0.3,399,0.634448552613797,0.2211867120533321,0.699531816351188,0.6641604010025063
k5_hfa50_hl20|elo_bt_trend|C0.03,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,elo_bt_trend,3,0.03,399,0.6344628870516318,0.22124687338019597,0.6999345549738221,0.6516290726817042
k10_hfa80_hl20|elo|C10.0,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo,1,10.0,399,0.6344692263991998,0.22112008891297014,0.6995066451872735,0.6641604010025063
k5_hfa50_hl20|elo_bt_trend|C0.3,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,elo_bt_trend,3,0.3,399,0.6344923799251805,0.22080315796239988,0.7014196536447845,0.6666666666666666
k10_hfa65_hl20|elo_bt|C0.1,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo_bt,2,0.1,399,0.6344987885991399,0.22126667770230724,0.6994814740233588,0.6666666666666666
k10_hfa80_hl20|elo|C0.03,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo,1,0.03,399,0.6344994993576061,0.2215835551232375,0.7002869512686266,0.6691729323308271
k5_hfa80_hl20|elo_bt_trend|C3.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,elo_bt_trend,3,3.0,399,0.6345260693241004,0.22067349672117625,0.7020992750704792,0.6666666666666666
k5_hfa65_hl20|elo_bt_trend|C1.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,elo_bt_trend,3,1.0,399,0.6345911386158015,0.22073071505354128,0.7018727345952477,0.6666666666666666
k5_hfa65_hl45|elo_bt_trend|C0.1,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,elo_bt_trend,3,0.1,399,0.634628165719241,0.22113351614717056,0.6990787354007248,0.6641604010025063
k5_hfa80_hl20|elo_bt_trend|C10.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,elo_bt_trend,3,10.0,399,0.6346284086289782,0.2206946093187211,0.7022251308900525,0.6641604010025063
k10_hfa65_hl20|elo_bt|C0.03,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo_bt,2,0.03,399,0.6346328979948346,0.22144147155729038,0.7001359242851388,0.6616541353383458
k5_hfa65_hl45|elo_bt_trend|C0.03,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,elo_bt_trend,3,0.03,399,0.6346450193440274,0.22138526708574688,0.6991794200563834,0.6541353383458647
k10_hfa65_hl20|elo|C1.0,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo,1,1.0,399,0.6346495164605451,0.22121707566842738,0.6991542488924689,0.6616541353383458
k5_hfa80_hl45|elo_bt_trend|C0.3,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,elo_bt_trend,3,0.3,399,0.6346554751144955,0.2209830567434177,0.7004379782521144,0.656641604010025
k10_hfa65_hl20|elo|C3.0,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo,1,3.0,399,0.6347168851091662,0.22122869912607718,0.6991542488924689,0.6591478696741855
k10_hfa50_hl20|elo|C0.3,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo,1,0.3,399,0.6347329896862791,0.22130407311449124,0.6986256544502617,0.6616541353383458
k10_hfa65_hl20|elo|C10.0,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo,1,10.0,399,0.6347415740175757,0.22123309387418563,0.6992297623842126,0.6591478696741855
k10_hfa50_hl20|elo_bt|C0.1,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo_bt,2,0.1,399,0.6347565906948212,0.22137313178439044,0.6992549335481273,0.6641604010025063
k10_hfa65_hl20|elo|C0.03,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo,1,0.03,399,0.6347705695759305,0.22170002092234045,0.6998590414820782,0.6616541353383458
k5_hfa65_hl20|elo_bt_trend|C3.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,elo_bt_trend,3,3.0,399,0.6348261637910181,0.22077372252492036,0.7021747885622232,0.6666666666666666
k10_hfa50_hl20|elo_bt|C0.03,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo_bt,2,0.03,399,0.6348421148913338,0.2215298212146538,0.7000855819573097,0.6541353383458647
k5_hfa50_hl45|elo_bt_trend|C0.03,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,elo_bt_trend,3,0.03,399,0.6348572610179685,0.22146865951898909,0.6991542488924688,0.6541353383458647
k5_hfa50_hl45|elo_bt_trend|C0.1,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,elo_bt_trend,3,0.1,399,0.6348824774313342,0.22122793801386018,0.6987011679420057,0.6641604010025063
k5_hfa50_hl20|elo_bt_trend|C1.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,elo_bt_trend,3,1.0,399,0.6349061589942205,0.22084124499898042,0.7013693113169552,0.6616541353383458
k5_hfa65_hl45|elo_bt_trend|C0.3,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,elo_bt_trend,3,0.3,399,0.6349178867073547,0.22107364112374517,0.6998590414820782,0.6541353383458647
k5_hfa65_hl20|elo_bt_trend|C10.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,elo_bt_trend,3,10.0,399,0.6349326028487021,0.22079572064826297,0.7024013290374547,0.6666666666666666
k10_hfa50_hl20|elo|C1.0,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo,1,1.0,399,0.6349335104856776,0.22133395788404403,0.6986004832863473,0.6616541353383458
k10_hfa50_hl20|elo|C3.0,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo,1,3.0,399,0.6350007060926188,0.22134542942467983,0.6986508256141764,0.6616541353383458
k10_hfa50_hl20|elo|C10.0,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo,1,10.0,399,0.635025329434916,0.22134976944440254,0.6986256544502618,0.6616541353383458
k10_hfa50_hl20|elo|C0.03,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo,1,0.03,399,0.6350481274004709,0.22181864416510444,0.6996325010068467,0.6591478696741855
k5_hfa80_hl45|elo_bt_trend|C1.0,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,elo_bt_trend,3,1.0,399,0.6350562962736302,0.2210269993449106,0.700589005235602,0.6691729323308271
k10_hfa80_hl20|elo_bt|C0.3,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo_bt,2,0.3,399,0.6351331469361546,0.2215310650366174,0.698021546516311,0.6641604010025063
k5_hfa50_hl20|elo_bt_trend|C3.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,elo_bt_trend,3,3.0,399,0.6351493006900504,0.2208859980565782,0.7015455094643577,0.6666666666666666
k5_hfa80_hl20|core_schedule|C0.03,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,core_schedule,5,0.03,399,0.6351957044852002,0.22167867212416786,0.6982229158276279,0.656641604010025
k5_hfa50_hl45|elo_bt_trend|C0.3,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,elo_bt_trend,3,0.3,399,0.6352044387209541,0.22117560521488563,0.6993052758759565,0.6591478696741855
k5_hfa80_hl20|core_schedule|C0.1,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,core_schedule,5,0.1,399,0.6352069929553983,0.2214918849175845,0.698801852597664,0.6616541353383458
k5_hfa50_hl20|elo_bt_trend|C10.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,elo_bt_trend,3,10.0,399,0.6352588588004788,0.2209086545274675,0.7015958517921869,0.6666666666666666
k5_hfa80_hl45|elo_bt_trend|C3.0,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,elo_bt_trend,3,3.0,399,0.6352853694704302,0.22107053926666717,0.7005386629077728,0.6691729323308271
k5_hfa65_hl45|elo_bt_trend|C1.0,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,elo_bt_trend,3,1.0,399,0.6353381955237595,0.22112071321803026,0.7002114377768828,0.656641604010025
k5_hfa80_hl45|elo_bt_trend|C10.0,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,elo_bt_trend,3,10.0,399,0.6353880031557054,0.22109218734652872,0.700589005235602,0.6691729323308271
k5_hfa65_hl20|core_schedule|C0.03,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,core_schedule,5,0.03,399,0.6353924012774506,0.22175513042669415,0.6978453483689085,0.6541353383458647
k10_hfa65_hl20|elo_bt|C0.3,direct_logistic,k10_hfa65_hl20,10.0,65.0,,elo_bt,2,0.3,399,0.6354252310339763,0.22165364048409106,0.6974426097462746,0.6641604010025063
k5_hfa65_hl20|core_schedule|C0.1,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,core_schedule,5,0.1,399,0.6354383466951361,0.22157572084862673,0.6984997986306887,0.6591478696741855
k5_hfa80_hl20|core_schedule|C0.3,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,core_schedule,5,0.3,399,0.6355082048169153,0.22147987095849822,0.6993052758759566,0.656641604010025
k5_hfa65_hl45|elo_bt_trend|C3.0,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,elo_bt_trend,3,3.0,399,0.6355757028482446,0.22116567146671645,0.700261780104712,0.6591478696741855
k5_hfa80_hl45|core_schedule|C0.03,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,core_schedule,5,0.03,399,0.6355895934825374,0.22190177309350137,0.69709021345147,0.656641604010025
k5_hfa50_hl20|core_schedule|C0.03,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,core_schedule,5,0.03,399,0.6356012741437653,0.22183684033063109,0.6976691502215063,0.6541353383458647
k5_hfa50_hl45|elo_bt_trend|C1.0,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,elo_bt_trend,3,1.0,399,0.6356437402836477,0.2212263488688435,0.6997583568264196,0.6541353383458647
k10_hfa80_hl20|elo_bt_trend|C0.03,direct_logistic,k10_hfa80_hl20,10.0,80.0,20.0,elo_bt_trend,3,0.03,399,0.6356621682107056,0.22198427972957674,0.6978453483689085,0.6616541353383458
k5_hfa65_hl45|elo_bt_trend|C10.0,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,elo_bt_trend,3,10.0,399,0.6356818335883511,0.2211879306636673,0.7004379782521144,0.6616541353383458
k5_hfa50_hl20|core_schedule|C0.1,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,core_schedule,5,0.1,399,0.6356900825411089,0.22166848007974405,0.6983236004832865,0.656641604010025
k10_hfa50_hl20|elo_bt|C0.3,direct_logistic,k10_hfa50_hl20,10.0,50.0,,elo_bt,2,0.3,399,0.6357194394154193,0.2217746034588098,0.6971657269432139,0.6616541353383458
k10_hfa80_hl20|elo_bt_trend|C0.1,direct_logistic,k10_hfa80_hl20,10.0,80.0,20.0,elo_bt_trend,3,0.1,399,0.6357404939974679,0.22191012437840818,0.6971405557792992,0.6666666666666666
k5_hfa65_hl20|core_schedule|C0.3,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,core_schedule,5,0.3,399,0.6357683906183432,0.22156909186490698,0.6989528795811517,0.656641604010025
k5_hfa65_hl45|core_schedule|C0.03,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,core_schedule,5,0.03,399,0.6357876455025461,0.22197829091559151,0.6965616190092631,0.656641604010025
k5_hfa80_hl20|elo_bt|C0.01,direct_logistic,k5_hfa80_hl20,5.0,80.0,,elo_bt,2,0.01,399,0.635823169720057,0.2220548618298441,0.7033830044301248,0.6541353383458647
k5_hfa80_hl45|core_schedule|C0.1,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,core_schedule,5,0.1,399,0.6358254338857735,0.22182330690069427,0.6962595650422876,0.6616541353383458
k10_hfa65_hl20|elo_bt_trend|C0.03,direct_logistic,k10_hfa65_hl20,10.0,65.0,20.0,elo_bt_trend,3,0.03,399,0.635865564335065,0.22206981389728453,0.6973419250906163,0.656641604010025
k5_hfa50_hl45|elo_bt_trend|C3.0,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,elo_bt_trend,3,3.0,399,0.6358881059701582,0.2212724709173231,0.6992801047120418,0.656641604010025
k5_hfa80_hl20|core_schedule|C1.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,core_schedule,5,1.0,399,0.6359530619107544,0.2215642843019332,0.6995318163511881,0.6516290726817042
k10_hfa65_hl20|elo_bt_trend|C0.1,direct_logistic,k10_hfa65_hl20,10.0,65.0,20.0,elo_bt_trend,3,0.1,399,0.6359837882402143,0.2220100368723803,0.697291582762787,0.6691729323308271
k5_hfa65_hl20|elo_bt|C0.01,direct_logistic,k5_hfa65_hl20,5.0,65.0,,elo_bt,2,0.01,399,0.6359860947258952,0.22212358747643665,0.7034081755940396,0.656641604010025
k5_hfa50_hl45|elo_bt_trend|C10.0,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,elo_bt_trend,3,10.0,399,0.635996847465311,0.22129515172642855,0.6993556182037857,0.656641604010025
k5_hfa50_hl45|core_schedule|C0.03,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,core_schedule,5,0.03,399,0.6359970038350589,0.2220596814795157,0.6964357631896898,0.656641604010025
k5_hfa50_hl20|core_schedule|C0.3,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,core_schedule,5,0.3,399,0.6360535877232621,0.2216696342591203,0.6984997986306887,0.6541353383458647
k5_hfa65_hl45|core_schedule|C0.1,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,core_schedule,5,0.1,399,0.6360551791130389,0.22190564074549302,0.6962595650422876,0.6591478696741855
k10_hfa50_hl20|elo_bt_trend|C0.03,direct_logistic,k10_hfa50_hl20,10.0,50.0,20.0,elo_bt_trend,3,0.03,399,0.6360742615500359,0.22215710224783866,0.6968888441401532,0.6541353383458647
k5_hfa50_hl20|elo_bt|C0.01,direct_logistic,k5_hfa50_hl20,5.0,50.0,,elo_bt,2,0.01,399,0.6361561214013473,0.22219545087882875,0.7032068062827226,0.6591478696741855
k10_hfa80_hl45|elo_bt_trend|C0.03,direct_logistic,k10_hfa80_hl45,10.0,80.0,45.0,elo_bt_trend,3,0.03,399,0.6361662439009745,0.22224901992207305,0.6962092227144583,0.656641604010025
k5_hfa80_hl20|core_schedule|C3.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,core_schedule,5,3.0,399,0.636205374991876,0.22162565379581756,0.6992549335481273,0.6466165413533834
k5_hfa65_hl20|core_schedule|C1.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,core_schedule,5,1.0,399,0.6362340926239378,0.22165727398932722,0.6987515102698348,0.6541353383458647
k10_hfa50_hl20|elo_bt_trend|C0.1,direct_logistic,k10_hfa50_hl20,10.0,50.0,20.0,elo_bt_trend,3,0.1,399,0.6362348793882524,0.2221121872135619,0.69676298832058,0.6641604010025063
k5_hfa80_hl45|core_schedule|C0.3,direct_logistic,k5_hfa80_hl45,5.0,80.0,45.0,core_schedule,5,0.3,399,0.636237499185656,0.22186207790441112,0.6960078534031415,0.6441102756892231
k10_hfa80_hl20|elo_bt|C1.0,direct_logistic,k10_hfa80_hl20,10.0,80.0,,elo_bt,2,1.0,399,0.6362571060540912,0.22202063929438687,0.6961337092227144,0.6591478696741855
k5_hfa50_hl45|core_schedule|C0.1,direct_logistic,k5_hfa50_hl45,5.0,50.0,45.0,core_schedule,5,0.1,399,0.6363039593117925,0.2219963397998968,0.6961337092227144,0.6591478696741855
k5_hfa80_hl20|core_schedule|C10.0,direct_logistic,k5_hfa80_hl20,5.0,80.0,20.0,core_schedule,5,10.0,399,0.6363181656923912,0.2216546467434745,0.699405960531615,0.6466165413533834
k10_hfa65_hl45|elo_bt_trend|C0.03,direct_logistic,k10_hfa65_hl45,10.0,65.0,45.0,elo_bt_trend,3,0.03,399,0.6363675868780886,0.22233300468859044,0.6960581957309706,0.6516290726817042
k10_hfa80_hl45|elo_bt_trend|C0.1,direct_logistic,k10_hfa80_hl45,10.0,80.0,45.0,elo_bt_trend,3,0.1,399,0.6363791283847686,0.22223542440881108,0.6957813129279098,0.6666666666666666
k5_hfa65_hl45|core_schedule|C0.3,direct_logistic,k5_hfa65_hl45,5.0,65.0,45.0,core_schedule,5,0.3,399,0.6364923336460113,0.22194801386416094,0.6962343938783728,0.6365914786967418
k5_hfa65_hl20|core_schedule|C3.0,direct_logistic,k5_hfa65_hl20,5.0,65.0,20.0,core_schedule,5,3.0,399,0.6364954603332191,0.2217203877292472,0.699003221908981,0.6516290726817042
k5_hfa50_hl20|core_schedule|C1.0,direct_logistic,k5_hfa50_hl20,5.0,50.0,20.0,core_schedule,5,1.0,399,0.6365391361716255,0.22176174738745308,0.6986256544502618,0.6466165413533834
